id sire dam sibgroup YC
2018IRS1CBN000011148H08 2014NOS1CBN000002971A03 2014NOS1CBN000001218D05 S1CBN 2018
2018IRS1CBN000011149A05 2014NOS1CBN000001168B02 2014NOS1CBN000001176G04 S1CBN 2018
2018IRS1CBN000011149B06 2014NOS1CBN000002995H05 2014NOS1CBN000001202F04 S1CBN 2018
2018IRS1CBN000011149B09 2014NOS1CBN000002976F03 2014NOS1CBN000001217E11 S1CBN 2018
2018IRS1CBN000011149G02 2014NOS1CBN000002983G01 2014NOS1CBN000001207E10 S1CBN 2018
2018IRS1CBN000011149H06 2014NOS1CBN000002987E04 2014NOS1CBN000001186C12 S1CBN 2018
2018IRS1CBN000011150A12 2014NOS1CBN000002987E04 2014NOS1CBN000001181D05 S1CBN 2018
2018IRS1CBN000011150C02 2014NOS1CBN000002989B10 2014NOS1CBN000001203D01 S1CBN 2018
2018IRS1CBN000011151D07 2014NOS1CBN000001171D01 2014NOS1CBN000001213F11 S1CBN 2018
2018IRS1CBN000011151D10 2014NOS1CBN000002972B02 2014NOS1CBN000001192A12 S1CBN 2018
2018IRS1CBN000011151E02 2014NOS1CBN000002972B02 2014NOS1CBN000001192A12 S1CBN 2018
2018IRS1CBN000011151G03 2014NOS1CBN000001171D01 2014NOS1CBN000001199E04 S1CBN 2018
2018IRS1CBN000011152A07 2014NOS1CBN000002972B02 2014NOS1CBN000001192A12 S1CBN 2018
2018IRS1CBN000011152E02 2014NOS1CBN000001171D01 2014NOS1CBN000001199E04 S1CBN 2018
2018IRS1CBN000011152E06 2014NOS1CBN000002988E07 2014NOS1CBN000001192D12 S1CBN 2018
2018IRS1CBN000011152F05 2014NOS1CBN000001171D01 2014NOS1CBN000001213F11 S1CBN 2018
2018IRS1CBN000011153A10 2014NOS1CBN000001171D01 2014NOS1CBN000001213F11 S1CBN 2018
2018IRS1CBN000011153D09 2014NOS1CBN000001171D01 2014NOS1CBN000001213F11 S1CBN 2018
2018IRS1CBN000011153E10 2014NOS1CBN000002997E09 2014NOS1CBN000001206G11 S1CBN 2018
2018IRS1CBN000011153G08 2014NOS1CBN000001171D01 2014NOS1CBN000001213F11 S1CBN 2018
2018IRS1CBN000011154C01 2014NOS1CBN000002972B02 2014NOS1CBN000001192A12 S1CBN 2018
2018IRS1CBN000011154E06 2014NOS1CBN000002972B02 2014NOS1CBN000001192A12 S1CBN 2018
2018IRS1CBN000011154G07 2014NOS1CBN000001171D01 2014NOS1CBN000001199E04 S1CBN 2018
2018IRS1CBN000011154G11 2014NOS1CBN000001170A10 2014NOS1CBN000001218D07 S1CBN 2018
2018IRS1CBN000011155D03 2014NOS1CBN000002997E09 2014NOS1CBN000001206G11 S1CBN 2018
2018IRS1CBN000011155G01 2014NOS1CBN000001171D01 2014NOS1CBN000001199E04 S1CBN 2018
2018IRS1CBN000011156A01 2014NOS1CBN000002972B02 2014NOS1CBN000001178E02 S1CBN 2018
2018IRS1CBN000011156A04 2014NOS1CBN000002972B02 2014NOS1CBN000001201D07 S1CBN 2018
2018IRS1CBN000011156A06 2014NOS1CBN000002985E06 2014NOS1CBN000001176E04 S1CBN 2018
2018IRS1CBN000011156A07 2014NOS1CBN000001169H12 2014NOS1CBN000001217E11 S1CBN 2018
2018IRS1CBN000011156A08 2014NOS1CBN000001168D03 2014NOS1CBN000001175D04 S1CBN 2018
2018IRS1CBN000011156A10 2014NOS1CBN000002979A11 2014NOS1CBN000001180E07 S1CBN 2018
2018IRS1CBN000011156A11 2014NOS1CBN000001169H12 2014NOS1CBN000001212G12 S1CBN 2018
2018IRS1CBN000011156A12 2014NOS1CBN000001169H12 2014NOS1CBN000001217E11 S1CBN 2018
2018IRS1CBN000011156B04 2014NOS1CBN000002999E05 2014NOS1CBN000001185F06 S1CBN 2018
2018IRS1CBN000011156B07 2014NOS1CBN000002976F03 2014NOS1CBN000001192B06 S1CBN 2018
2018IRS1CBN000011156B08 2014NOS1CBN000001170F06 2014NOS1CBN000001202A07 S1CBN 2018
2018IRS1CBN000011156B11 2014NOS1CBN000002979B10 2014NOS1CBN000001192B06 S1CBN 2018
2018IRS1CBN000011156C10 2013NOS1CBN000002750B01 2014NOS1CBN000001208H06 S1CBN 2018
2018IRS1CBN000011156D07 2014NOS1CBN000001169E02 2014NOS1CBN000001197G06 S1CBN 2018
2018IRS1CBN000011156D10 2014NOS1CBN000001169H12 2014NOS1CBN000001217E11 S1CBN 2018
2018IRS1CBN000011156D11 2014NOS1CBN000002987D07 2014NOS1CBN000001207E07 S1CBN 2018
2018IRS1CBN000011156E04 2014NOS1CBN000002983G01 2014NOS1CBN000001207E10 S1CBN 2018
2018IRS1CBN000011156E12 2014NOS1CBN000002994B07 2014NOS1CBN000001186C12 S1CBN 2018
2018IRS1CBN000011156F06 2014NOS1CBN000002974C01 2014NOS1CBN000001177C07 S1CBN 2018
2018IRS1CBN000011156G02 2014NOS1CBN000001170F06 2014NOS1CBN000001202A07 S1CBN 2018
2018IRS1CBN000011156G03 2014NOS1CBN000002989B10 2014NOS1CBN000001203D01 S1CBN 2018
2018IRS1CBN000011156G07 2014NOS1CBN000003000D02 2014NOS1CBN000001204B02 S1CBN 2018
2018IRS1CBN000011156H01 2013NOS1CBN000002735D06 2014NOS1CBN000001204F02 S1CBN 2018
2018IRS1CBN000011156H03 2014NOS1CBN000001169D03 2014NOS1CBN000001214E08 S1CBN 2018
2018IRS1CBN000011156H10 2014NOS1CBN000002985E06 2014NOS1CBN000001189F11 S1CBN 2018
2018IRS1CBN000011156H11 2014NOS1CBN000002974C01 2014NOS1CBN000001195F04 S1CBN 2018
2018IRS1CBN000011157A01 2014NOS1CBN000001218C07 2014NOS1CBN000001177C07 S1CBN 2018
2018IRS1CBN000011157A09 2014NOS1CBN000002971A03 2014NOS1CBN000001218D05 S1CBN 2018
2018IRS1CBN000011157B05 2014NOS1CBN000002987E04 2014NOS1CBN000001186C12 S1CBN 2018
2018IRS1CBN000011157B06 2014NOS1CBN000002970G08 2014NOS1CBN000001214E08 S1CBN 2018
2018IRS1CBN000011157C02 2014NOS1CBN000002974H02 2014NOS1CBN000001198B01 S1CBN 2018
2018IRS1CBN000011157C10 2014NOS1CBN000001170A10 2014NOS1CBN000001178E02 S1CBN 2018
2018IRS1CBN000011157D08 2014NOS1CBN000002979G06 2014NOS1CBN000001185F06 S1CBN 2018
2018IRS1CBN000011157D10 2014NOS1CBN000001170E03 2014NOS1CBN000001207E07 S1CBN 2018
2018IRS1CBN000011157D12 2014NOS1CBN000002987D07 2014NOS1CBN000001207E07 S1CBN 2018
2018IRS1CBN000011157F10 2014NOS1CBN000002995H05 2014NOS1CBN000001202F04 S1CBN 2018
2018IRS1CBN000011157G02 2014NOS1CBN000002971A03 2014NOS1CBN000001218D05 S1CBN 2018
2018IRS1CBN000011157G05 2014NOS1CBN000002971C04 2014NOS1CBN000001190C01 S1CBN 2018
2018IRS1CBN000011157G08 2014NOS1CBN000002974H02 2014NOS1CBN000001198B01 S1CBN 2018
2018IRS1CBN000011157G10 2014NOS1CBN000003000D02 2014NOS1CBN000001204B02 S1CBN 2018
2018IRS1CBN000011157G11 2014NOS1CBN000002986A12 2014NOS1CBN000001217E11 S1CBN 2018
2018IRS1CBN000011157G12 2014NOS1CBN000002994B07 2014NOS1CBN000001203A04 S1CBN 2018
2018IRS1CBN000011157H02 2013NOS1CBN000002750B01 2014NOS1CBN000001208H06 S1CBN 2018
2018IRS1CBN000011157H04 2014NOS1CBN000002987E04 2014NOS1CBN000001186C12 S1CBN 2018
2018IRS1CBN000011157H07 2014NOS1CBN000002991H01 2014NOS1CBN000001190C01 S1CBN 2018
2018IRS1CBN000011158A03 2014NOS1CBN000002988E07 2014NOS1CBN000001192D12 S1CBN 2018
2018IRS1CBN000011158A10 2014NOS1CBN000002974D03 2014NOS1CBN000001215B07 S1CBN 2018
2018IRS1CBN000011158B05 2014NOS1CBN000002974H02 2014NOS1CBN000001198B01 S1CBN 2018
2018IRS1CBN000011158B10 2014NOS1CBN000002996F05 2014NOS1CBN000001210B12 S1CBN 2018
2018IRS1CBN000011158C02 2014NOS1CBN000001170F09 2014NOS1CBN000001206A12 S1CBN 2018
2018IRS1CBN000011158E01 2013NOS1CBN000002750B01 2014NOS1CBN000001208H06 S1CBN 2018
2018IRS1CBN000011158E04 2014NOS1CBN000002971C04 2014NOS1CBN000001190C01 S1CBN 2018
2018IRS1CBN000011158E12 2014NOS1CBN000002987E04 2014NOS1CBN000001186C12 S1CBN 2018
2018IRS1CBN000011158F04 2013NOS1CBN000002735D06 2014NOS1CBN000001187D06 S1CBN 2018
2022IRS1CBN000016111A01 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016111A02 2018IRS1CBN000011157H07 2018IRS1CBN000011116A08 S1CBN 2022
2022IRS1CBN000016111A03 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016111A04 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016111A05 2018IRS1CBN000011151E02 2018IRS1CBN000011142G11 S1CBN 2022
2022IRS1CBN000016111A06 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016111A07 2018IRS1CBN000011152E02 2018IRS1CBN000011123D11 S1CBN 2022
2022IRS1CBN000016111A09 0 0 S1CBN 2022
2022IRS1CBN000016111A10 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016111A11 0 0 S1CBN 2022
2022IRS1CBN000016111A12 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016111B01 2018IRS1CBN000011156B07 2018IRS1CBN000011116B02 S1CBN 2022
2022IRS1CBN000016111B02 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016111B03 2018IRS1CBN000011154G11 2018IRS1CBN000011121B09 S1CBN 2022
2022IRS1CBN000016111B04 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016111B05 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016111B06 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111B07 2018IRS1CBN000011151E02 2018IRS1CBN000011142G11 S1CBN 2022
2022IRS1CBN000016111B08 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016111B09 2018IRS1CBN000011156B07 2018IRS1CBN000011116B02 S1CBN 2022
2022IRS1CBN000016111B10 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016111B11 2018IRS1CBN000011156G02 2018IRS1CBN000011119F10 S1CBN 2022
2022IRS1CBN000016111B12 2018IRS1CBN000011157G11 2018IRS1CBN000011116F04 S1CBN 2022
2022IRS1CBN000016111C01 2018IRS1CBN000011156G03 2018IRS1CBN000011117D08 S1CBN 2022
2022IRS1CBN000016111C02 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016111C03 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016111C04 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016111C05 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111C06 2018IRS1CBN000011157D10 2018IRS1CBN000011146C01 S1CBN 2022
2022IRS1CBN000016111C07 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016111C08 2018IRS1CBN000011156A10 2018IRS1CBN000011141F03 S1CBN 2022
2022IRS1CBN000016111C09 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016111C10 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016111C11 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016111C12 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016111D01 2018IRS1CBN000011156C10 2018IRS1CBN000011126D02 S1CBN 2022
2022IRS1CBN000016111D02 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016111D03 2018IRS1CBN000011151D07 2018IRS1CBN000011122G11 S1CBN 2022
2022IRS1CBN000016111D04 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111D05 2018IRS1CBN000011158E04 2018IRS1CBN000011143G09 S1CBN 2022
2022IRS1CBN000016111D06 2018IRS1CBN000011156G03 2018IRS1CBN000011123D06 S1CBN 2022
2022IRS1CBN000016111D07 2018IRS1CBN000011158B10 2018IRS1CBN000011142F01 S1CBN 2022
2022IRS1CBN000016111D08 2018IRS1CBN000011157C02 2018IRS1CBN000011119D04 S1CBN 2022
2022IRS1CBN000016111D09 2018IRS1CBN000011156B04 2018IRS1CBN000011142H07 S1CBN 2022
2022IRS1CBN000016111D10 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016111D11 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111D12 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111E01 2018IRS1CBN000011158B10 2018IRS1CBN000011131D06 S1CBN 2022
2022IRS1CBN000016111E02 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016111E03 2018IRS1CBN000011151E02 2018IRS1CBN000011142G11 S1CBN 2022
2022IRS1CBN000016111E04 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111E05 2018IRS1CBN000011156G03 2018IRS1CBN000011117D08 S1CBN 2022
2022IRS1CBN000016111E06 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016111E07 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111E08 2018IRS1CBN000011152A07 2018IRS1CBN000011121H11 S1CBN 2022
2022IRS1CBN000016111E09 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016111E10 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016111E11 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016111E12 2018IRS1CBN000011158E01 2018IRS1CBN000011117C03 S1CBN 2022
2022IRS1CBN000016111F01 2018IRS1CBN000011156A07 2018IRS1CBN000011116B09 S1CBN 2022
2022IRS1CBN000016111F02 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016111F03 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016111F04 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016111F05 0 0 S1CBN 2022
2022IRS1CBN000016111F06 2018IRS1CBN000011156C10 2018IRS1CBN000011126D02 S1CBN 2022
2022IRS1CBN000016111F07 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111F08 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111F09 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016111F10 2018IRS1CBN000011154C01 2018IRS1CBN000011116E01 S1CBN 2022
2022IRS1CBN000016111F11 2018IRS1CBN000011157G02 2018IRS1CBN000011118E04 S1CBN 2022
2022IRS1CBN000016111F12 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016111G01 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016111G02 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016111G03 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016111G04 2018IRS1CBN000011157H02 2018IRS1CBN000011121B06 S1CBN 2022
2022IRS1CBN000016111G05 2018IRS1CBN000011156D11 2018IRS1CBN000011146D11 S1CBN 2022
2022IRS1CBN000016111G06 2018IRS1CBN000011152F05 2018IRS1CBN000011147B09 S1CBN 2022
2022IRS1CBN000016111G07 2018IRS1CBN000011158B10 2018IRS1CBN000011131D06 S1CBN 2022
2022IRS1CBN000016111G08 2018IRS1CBN000011158B05 2018IRS1CBN000011144B12 S1CBN 2022
2022IRS1CBN000016111G09 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111G10 2018IRS1CBN000011156A01 2018IRS1CBN000011143G10 S1CBN 2022
2022IRS1CBN000016111G11 2018IRS1CBN000011158E12 2018IRS1CBN000011140B12 S1CBN 2022
2022IRS1CBN000016111G12 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016111H01 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016111H02 2018IRS1CBN000011156A01 2018IRS1CBN000011143G10 S1CBN 2022
2022IRS1CBN000016111H03 2018IRS1CBN000011158B10 2018IRS1CBN000011142F01 S1CBN 2022
2022IRS1CBN000016111H04 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016111H05 2018IRS1CBN000011158A03 2018IRS1CBN000011119F07 S1CBN 2022
2022IRS1CBN000016111H06 2018IRS1CBN000011152E02 2018IRS1CBN000011149A05 S1CBN 2022
2022IRS1CBN000016111H07 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016111H08 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016111H09 2018IRS1CBN000011157H04 2018IRS1CBN000011122G07 S1CBN 2022
2022IRS1CBN000016111H10 2018IRS1CBN000011156H10 2018IRS1CBN000011148H08 S1CBN 2022
2022IRS1CBN000016111H11 2018IRS1CBN000011156A01 2018IRS1CBN000011143G10 S1CBN 2022
2022IRS1CBN000016111H12 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016112A01 2018IRS1CBN000011157B06 2018IRS1CBN000011137D10 S1CBN 2022
2022IRS1CBN000016112A02 2018IRS1CBN000011157G02 2018IRS1CBN000011118D01 S1CBN 2022
2022IRS1CBN000016112A03 2018IRS1CBN000011152E02 2018IRS1CBN000011149A05 S1CBN 2022
2022IRS1CBN000016112A04 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016112A05 2018IRS1CBN000011157G10 2018IRS1CBN000011142D07 S1CBN 2022
2022IRS1CBN000016112A06 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112A07 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016112A08 0 2018IRS1CBN000011133D05 S1CBN 2022
2022IRS1CBN000016112A09 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016112A10 2018IRS1CBN000011154G11 2018IRS1CBN000011121B09 S1CBN 2022
2022IRS1CBN000016112A11 2018IRS1CBN000011158E12 2018IRS1CBN000011118B04 S1CBN 2022
2022IRS1CBN000016112A12 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112B01 2018IRS1CBN000011156H10 2018IRS1CBN000011137C06 S1CBN 2022
2022IRS1CBN000016112B02 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016112B03 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112B04 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112B05 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016112B06 2018IRS1CBN000011157C02 2018IRS1CBN000011119D04 S1CBN 2022
2022IRS1CBN000016112B07 2018IRS1CBN000011152F05 2018IRS1CBN000011147B09 S1CBN 2022
2022IRS1CBN000016112B08 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016112B09 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016112B10 2018IRS1CBN000011157G12 2018IRS1CBN000011119D10 S1CBN 2022
2022IRS1CBN000016112B11 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016112B12 2018IRS1CBN000011156B04 2018IRS1CBN000011142H07 S1CBN 2022
2022IRS1CBN000016112C01 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016112C02 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016112C03 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016112C04 0 0 S1CBN 2022
2022IRS1CBN000016112C06 0 2018IRS1CBN000011117F05 S1CBN 2022
2022IRS1CBN000016112C07 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016112C08 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112C09 2018IRS1CBN000011152A07 2018IRS1CBN000011121H11 S1CBN 2022
2022IRS1CBN000016112C10 2018IRS1CBN000011156F06 2018IRS1CBN000011116D05 S1CBN 2022
2022IRS1CBN000016112C11 2018IRS1CBN000011155G01 2018IRS1CBN000011122H03 S1CBN 2022
2022IRS1CBN000016112C12 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016112D01 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016112D02 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016112D03 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016112D04 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016112D05 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016112D06 2018IRS1CBN000011157G10 2018IRS1CBN000011147H08 S1CBN 2022
2022IRS1CBN000016112D07 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016112D08 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112D09 2018IRS1CBN000011157G05 2018IRS1CBN000011116D03 S1CBN 2022
2022IRS1CBN000016112D10 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016112D11 2018IRS1CBN000011156G03 2018IRS1CBN000011123D06 S1CBN 2022
2022IRS1CBN000016112D12 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016112E01 2018IRS1CBN000011158A03 2018IRS1CBN000011149H06 S1CBN 2022
2022IRS1CBN000016112E02 2018IRS1CBN000011157G02 2018IRS1CBN000011118E04 S1CBN 2022
2022IRS1CBN000016112E03 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016112E04 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112E05 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016112E06 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016112E07 2018IRS1CBN000011157A09 2018IRS1CBN000011132H01 S1CBN 2022
2022IRS1CBN000016112E08 2018IRS1CBN000011156D11 2018IRS1CBN000011146D11 S1CBN 2022
2022IRS1CBN000016112E09 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016112E10 2018IRS1CBN000011156A04 2018IRS1CBN000011121A10 S1CBN 2022
2022IRS1CBN000016112E11 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016112E12 2018IRS1CBN000011156E12 2018IRS1CBN000011142G10 S1CBN 2022
2022IRS1CBN000016112F01 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016112F02 2018IRS1CBN000011156A11 2018IRS1CBN000011122H05 S1CBN 2022
2022IRS1CBN000016112F03 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112F04 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112F05 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016112F06 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016112F07 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016112F08 2018IRS1CBN000011158B10 2018IRS1CBN000011131D06 S1CBN 2022
2022IRS1CBN000016112F09 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112F10 0 0 S1CBN 2022
2022IRS1CBN000016112F11 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016112F12 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112G01 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016112G02 2018IRS1CBN000011156B07 2018IRS1CBN000011116B02 S1CBN 2022
2022IRS1CBN000016112G03 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016112G04 2018IRS1CBN000011156B04 2018IRS1CBN000011121E02 S1CBN 2022
2022IRS1CBN000016112G05 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016112G06 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016112G07 2018IRS1CBN000011153A10 2018IRS1CBN000011119A03 S1CBN 2022
2022IRS1CBN000016112G08 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016112G10 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016112G11 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016112G12 2018IRS1CBN000011152F05 2018IRS1CBN000011123C01 S1CBN 2022
2022IRS1CBN000016112H01 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016112H02 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016112H03 2018IRS1CBN000011156F06 2018IRS1CBN000011129A08 S1CBN 2022
2022IRS1CBN000016112H04 0 2018IRS1CBN000011141F10 S1CBN 2022
2022IRS1CBN000016112H05 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112H06 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016112H07 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016112H08 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
